,userId,movieId,rating,movie_idx
1120,181,356,3.5,0
1121,181,588,4.0,27
1122,181,597,3.5,61
1130,181,2571,0.5,4
1132,181,2762,0.5,29
1133,181,2858,1.0,14
1134,181,2959,0.5,10
1135,181,3578,4.0,35
1138,181,4306,4.5,36
1140,181,4993,4.0,19
1141,181,4995,4.0,81
1146,181,5952,4.0,25
1150,181,6377,3.5,54
1155,181,7153,4.0,26
1168,181,8961,2.5,78
1176,181,33794,5.0,92
1190,181,58559,4.5,43
1260,321,10,3.0,66
1264,321,110,5.0,7
1265,321,150,5.0,17
1266,321,153,3.0,59
1267,321,165,3.0,49
1269,321,208,3.0,95
1271,321,318,4.0,1
1273,321,356,5.0,0
1276,321,377,3.0,34
1277,321,380,4.0,30
1279,321,457,5.0,22
1282,321,480,4.0,6
1286,321,589,4.0,8
1287,321,593,5.0,3
1288,321,648,4.0,39
1289,321,733,4.0,84
1290,321,736,4.0,80
1291,321,780,4.0,16
1294,321,1210,4.0,20
1312,321,1704,4.0,53
1313,321,1721,5.0,58
1322,321,2028,5.0,24
1334,484,1265,3.5,50
1337,484,1721,5.0,58
1355,491,47,5.0,15
1357,491,597,3.0,61
1359,491,1198,5.0,18
1363,491,1721,4.0,58
1367,491,2571,5.0,4
1371,491,3578,5.0,35
1375,491,3793,4.0,63
1390,385,32,4.0,31
1392,385,47,5.0,15
1395,385,110,5.0,7
1396,385,150,4.0,17
1397,385,153,2.0,59
1399,385,231,3.0,62
1403,385,296,3.0,2
1404,385,318,3.0,1
1407,385,344,2.0,40
1409,385,356,4.0,0
1410,385,367,1.0,42
1412,385,377,3.0,34
1418,385,480,3.0,6
1423,385,527,3.0,9
1428,385,586,3.0,93
1429,385,590,4.0,38
1430,385,592,2.0,23
1431,385,593,4.0,3
1432,385,597,3.0,61
1434,189,1,2.5,11
1436,189,47,3.5,15
1440,189,260,5.0,5
1441,189,293,3.0,64
1442,189,296,4.0,2
1443,189,318,5.0,1
1445,189,356,5.0,0
1446,189,364,3.0,32
1447,189,527,5.0,9
1448,189,588,3.0,27
1449,189,589,5.0,8
1451,189,780,3.5,16
1453,189,858,4.0,21
1454,189,1196,5.0,12
1455,189,1198,4.0,18
1456,189,1200,5.0,76
1457,189,1210,5.0,20
1458,189,1214,5.0,45
1459,189,1240,4.0,69
1460,189,1265,3.5,50
1461,189,1270,5.0,33
1463,189,1527,3.0,94
1469,189,2028,3.5,24
1474,189,2329,4.5,72
1475,189,2571,4.0,4
1476,189,2762,3.0,29
1477,189,2858,4.0,14
1479,189,2959,2.5,10
1486,189,3578,5.0,35
1493,189,4226,1.5,41
1494,189,4306,3.0,36
1497,189,4886,3.5,67
1498,189,4993,3.5,19
1499,189,4995,5.0,81
1500,189,5445,4.0,88
1502,189,5952,3.5,25
1504,189,5989,5.0,97
1505,189,6377,3.0,54
1507,189,6874,3.0,70
1512,189,8961,2.5,78
1519,189,58559,2.0,43
1531,189,79132,3.5,51
1569,248,47,3.5,15
1570,248,50,4.0,13
1573,248,260,3.0,5
1574,248,293,4.0,64
1575,248,296,3.0,2
1576,248,318,4.0,1
1578,248,356,3.5,0
1579,248,527,4.0,9
1580,248,541,4.5,79
1581,248,593,3.0,3
1582,248,608,4.5,28
1587,248,858,2.5,21
1592,248,1089,4.0,68
1593,248,1136,4.0,60
1598,248,1193,4.0,65
1599,248,1196,3.0,12
1600,248,1197,4.0,52
1601,248,1198,3.5,18
1607,248,1213,3.5,75
1608,248,1214,4.0,45
1623,248,1704,3.5,53
1626,248,2329,3.5,72
1629,248,2571,3.5,4
1633,248,2762,3.5,29
1634,248,2858,3.5,14
1635,248,2959,3.5,10
1646,248,4226,4.5,41
1648,248,4973,4.0,89
1649,248,4993,3.5,19
1652,248,5952,3.5,25
1656,248,7153,3.5,26
1657,248,7361,3.5,71
1661,248,58559,4.5,43
1665,248,79132,3.0,51
1667,238,1,4.5,11
1669,238,47,4.0,15
1670,238,50,4.5,13
1671,238,110,4.5,7
1673,238,150,3.5,17
1674,238,260,5.0,5
1675,238,293,3.5,64
1676,238,296,5.0,2
1677,238,318,5.0,1
1678,238,356,5.0,0
1679,238,480,4.5,6
1680,238,527,4.5,9
1681,238,541,3.5,79
1682,238,589,4.5,8
1683,238,590,4.5,38
1684,238,592,4.5,23
1685,238,593,4.5,3
1687,238,780,4.0,16
1688,238,858,5.0,21
1693,238,1036,4.0,47
1694,238,1089,4.0,68
1698,238,1193,4.5,65
1699,238,1196,5.0,12
1700,238,1197,3.5,52
1701,238,1198,4.5,18
1703,238,1206,5.0,86
1705,238,1210,5.0,20
1706,238,1213,4.5,75
1707,238,1221,4.5,73
1711,238,1240,5.0,69
1716,238,1270,4.5,33
1717,238,1291,4.0,56
1726,238,2028,4.5,24
1728,238,2329,4.5,72
1730,238,2571,5.0,4
1732,238,2762,4.0,29
1733,238,2858,4.0,14
1734,238,2959,4.5,10
1743,238,4226,4.0,41
1745,238,4993,4.5,19
1748,238,5952,5.0,25
1754,238,7153,4.5,26
1758,238,33794,4.0,92
1761,238,58559,4.5,43
1768,238,79132,4.5,51
1772,42,1,3.5,11
1776,42,32,4.0,31
1777,42,34,2.5,74
1779,42,47,4.5,15
1780,42,50,5.0,13
1783,42,110,4.5,7
1787,42,165,4.0,49
1789,42,208,3.0,95
1791,42,231,2.5,62
1793,42,260,4.0,5
1795,42,293,4.5,64
1796,42,296,4.0,2
1797,42,318,5.0,1
1800,42,344,2.5,40
1801,42,356,4.5,0
1802,42,364,3.0,32
1803,42,367,2.5,42
1806,42,377,2.5,34
1807,42,380,2.5,30
1811,42,457,3.5,22
1813,42,480,3.5,6
1814,42,500,3.5,48
1817,42,527,4.5,9
1818,42,541,4.0,79
1820,42,586,3.5,93
1821,42,588,3.5,27
1822,42,589,4.5,8
1823,42,590,4.0,38
1824,42,593,4.5,3
1825,42,595,3.0,46
1826,42,608,4.5,28
1828,42,648,3.0,39
1833,42,780,4.0,16
1836,42,858,4.0,21
1844,42,1036,4.0,47
1848,42,1089,4.0,68
1850,42,1136,4.5,60
1852,42,1193,4.5,65
1853,42,1196,4.0,12
1854,42,1198,4.0,18
1857,42,1206,4.5,86
1861,42,1210,4.5,20
1863,42,1213,4.5,75
1864,42,1214,4.0,45
1866,42,1221,5.0,73
1871,42,1240,4.0,69
1877,42,1270,4.0,33
1880,42,1291,4.0,56
1889,42,1527,3.5,94
1891,42,1580,3.5,37
1897,42,1682,3.0,77
1898,42,1704,4.0,53
1899,42,1721,4.0,58
1916,42,2028,4.0,24
1925,42,2329,4.0,72
1936,42,2571,4.5,4
1937,42,2683,2.5,85
1940,42,2762,4.5,29
1944,42,2959,4.5,10
1953,42,3578,4.5,35
1958,42,3793,4.0,63
1964,42,4226,4.5,41
1967,42,4306,4.0,36
1973,42,4886,4.0,67
1975,42,4963,4.0,91
1976,42,4973,4.0,89
1977,42,4993,4.5,19
1978,42,4995,4.5,81
1983,42,5349,4.0,83
1985,42,5445,4.0,88
1996,42,5952,3.5,25
1998,42,5989,4.0,97
2005,42,6377,4.0,54
2009,42,6539,4.5,44
2016,42,6874,3.5,70
2021,42,7153,4.5,26
2027,42,7361,4.0,71
2045,42,8961,3.5,78
2061,42,33794,4.5,92
2113,42,58559,4.0,43
2162,42,79132,4.5,51
2274,25,1,4.0,11
2278,25,10,2.0,66
2283,25,32,4.0,31
2284,25,34,4.0,74
2286,25,47,3.0,15
2300,25,153,2.0,59
2303,25,165,3.0,49
2306,25,185,2.0,99
2309,25,208,2.0,95
2312,25,231,2.0,62
2318,25,260,4.0,5
2322,25,293,4.0,64
2324,25,316,2.0,55
2334,25,344,2.0,40
2339,25,356,2.0,0
2342,25,364,3.0,32
2344,25,367,4.0,42
2349,25,377,4.0,34
2352,25,380,3.0,30
2368,25,457,4.0,22
2373,25,480,2.0,6
2379,25,500,2.0,48
2386,25,541,4.0,79
2393,25,586,3.0,93
2394,25,587,3.0,96
2395,25,588,3.0,27
2396,25,589,5.0,8
2397,25,592,5.0,23
2398,25,597,3.0,61
2405,25,648,3.0,39
2417,25,733,3.0,84
2418,25,736,2.0,80
2469,25,1073,4.0,90
2474,25,1089,3.0,68
2476,25,1097,5.0,82
2479,25,1136,3.0,60
2482,25,1193,4.0,65
2483,25,1196,4.0,12
2484,25,1197,5.0,52
2485,25,1198,5.0,18
2486,25,1200,3.0,76
2487,25,1210,3.0,20
2488,25,1214,4.0,45
2493,25,1240,4.0,69
2498,25,1265,4.0,50
2501,25,1270,4.0,33
2504,25,1291,5.0,56
2548,25,1527,5.0,94
2559,25,1580,2.0,37
2629,25,1968,2.0,98
2767,25,2571,4.0,4
2775,25,2628,3.0,57
2783,25,2683,3.0,85
2792,25,2716,4.0,87
2801,25,2762,4.0,29
2815,25,2858,4.0,14
2829,25,2959,5.0,10
2932,25,3578,3.0,35
2967,25,3793,4.0,63
2980,107,34,4.0,74
2988,107,364,5.0,32
2991,107,586,3.0,93
2992,107,588,5.0,27
2994,107,595,5.0,46
3020,107,1073,5.0,90
3022,107,1097,5.0,82
3103,107,3578,4.5,35
3112,107,3793,3.5,63
3138,107,4226,3.5,41
3143,107,4306,5.0,36
3170,107,4886,4.0,67
3175,107,4993,5.0,19
3176,107,4995,5.0,81
3188,107,5349,3.0,83
3194,107,5445,4.5,88
3206,107,5952,5.0,25
3207,107,5989,4.5,97
3219,52,1,3.5,11
3221,52,10,5.0,66
3227,52,165,3.5,49
3229,52,260,4.5,5
3230,52,293,3.0,64
3231,52,296,3.5,2
3233,52,356,4.5,0
3234,52,364,4.0,32
3235,52,367,3.0,42
3238,52,480,4.0,6
3239,52,500,2.5,48
3240,52,541,3.5,79
3242,52,586,2.5,93
3243,52,588,4.0,27
3244,52,589,3.5,8
3245,52,592,3.5,23
3246,52,597,4.0,61
3247,52,648,4.5,39
3249,52,733,3.5,84
3252,52,780,3.5,16
3253,52,858,2.5,21
3255,52,1036,3.5,47
3257,52,1196,4.5,12
3258,52,1198,4.0,18
3259,52,1200,2.0,76
3260,52,1210,4.5,20
3261,52,1214,1.5,45
3262,52,1221,2.5,73
3264,52,1240,3.5,69
3265,52,1265,3.5,50
3266,52,1270,5.0,33
3267,52,1291,4.0,56
3270,52,1527,2.5,94
3273,52,1580,4.5,37
3274,52,1704,3.5,53
3275,52,1721,3.5,58
3301,52,2571,4.0,4
3303,52,2628,4.0,57
3305,52,2683,2.5,85
3308,52,2716,3.5,87
3311,52,2762,0.5,29
3313,52,2858,2.0,14
3319,52,2959,2.0,10
3332,52,3578,2.5,35
3340,52,3793,3.5,63
3349,52,4306,4.0,36
3358,52,4886,3.5,67
3360,52,4963,4.5,91
3361,52,4973,3.0,89
3362,52,4993,1.5,19
3367,52,5349,3.0,83
3370,52,5445,4.5,88
3377,52,5952,2.0,25
3378,52,5989,3.5,97
3384,52,6539,4.0,44
3386,52,6874,1.5,70
3390,52,7153,1.5,26
3406,52,8961,3.5,78
3421,52,33794,3.5,92
3458,52,58559,3.5,43
3498,52,79132,3.5,51
3665,213,318,5.0,1
3666,213,356,5.0,0
3667,213,541,5.0,79
3668,213,858,3.0,21
3670,213,1193,5.0,65
3679,213,2959,3.5,10
3685,213,3578,4.0,35
3694,213,4226,3.0,41
3695,213,4306,3.0,36
3698,213,4886,3.5,67
3701,213,4993,1.0,19
3702,213,4995,3.5,81
3713,213,6377,3.5,54
3715,213,6539,2.5,44
3718,213,6874,4.0,70
3720,213,7153,1.0,26
3721,213,7361,3.5,71
3728,213,8961,4.0,78
3735,213,33794,2.5,92
3762,213,58559,3.0,43
3783,210,32,3.5,31
3784,210,50,4.0,13
3788,210,293,4.0,64
3789,210,296,3.5,2
3794,210,541,5.0,79
3795,210,608,3.5,28
3799,210,858,3.5,21
3806,210,1036,3.0,47
3809,210,1089,4.0,68
3810,210,1136,3.0,60
3812,210,1193,3.5,65
3814,210,1200,3.0,76
3816,210,1206,4.0,86
3819,210,1213,3.0,75
3820,210,1214,4.0,45
3823,210,1221,3.5,73
3870,210,4226,4.5,41
3872,210,4973,3.5,89
3886,210,6874,3.0,70
3901,210,8961,3.0,78
3903,230,32,3.5,31
3904,230,50,4.0,13
3905,230,165,3.5,49
3907,230,296,4.0,2
3908,230,316,3.5,55
3909,230,318,4.5,1
3910,230,356,4.5,0
3911,230,457,3.5,22
3913,230,593,4.5,3
3914,230,608,4.0,28
3915,230,733,3.0,84
3916,230,780,3.5,16
3918,230,1197,4.0,52
3919,230,1198,4.5,18
3922,230,1265,4.5,50
3926,230,1527,4.0,94
3927,230,1580,4.0,37
3931,230,1682,3.5,77
3932,230,1704,4.0,53
3934,230,2028,4.0,24
3941,230,2571,4.0,4
3947,230,3578,4.0,35
3954,230,4973,3.5,89
3955,230,4995,3.5,81
3958,230,5445,3.0,88
3983,230,58559,4.0,43
3996,230,79132,4.0,51
4059,190,1,3.0,11
4061,190,34,5.0,74
4068,190,260,4.0,5
4069,190,316,4.0,55
4070,190,356,5.0,0
4071,190,364,4.0,32
4072,190,367,4.0,42
4075,190,480,4.0,6
4076,190,590,4.0,38
4077,190,595,4.0,46
4078,190,648,4.0,39
4081,190,736,3.0,80
4083,190,780,3.0,16
4100,190,1097,5.0,82
4104,190,1196,4.0,12
4105,190,1197,5.0,52
4106,190,1198,5.0,18
4107,190,1200,1.0,76
4110,190,1210,4.0,20
4115,190,1270,5.0,33
4124,190,1580,3.0,37
4128,190,1721,5.0,58
4160,190,2628,5.0,57
4199,35,32,3.5,31
4200,35,47,3.0,15
4201,35,50,3.5,13
4204,35,110,3.5,7
4212,35,260,4.0,5
4214,35,293,4.5,64
4215,35,296,4.5,2
4217,35,316,4.0,55
4218,35,318,3.5,1
4223,35,356,4.0,0
4224,35,377,1.5,34
4228,35,457,3.0,22
4231,35,480,2.5,6
4236,35,527,3.0,9
4238,35,541,4.0,79
4241,35,589,4.5,8
4242,35,590,4.0,38
4243,35,592,2.5,23
4244,35,593,2.5,3
4246,35,608,3.0,28
4252,35,733,1.0,84
4253,35,736,2.5,80
4255,35,780,3.0,16
4257,35,858,4.5,21
4262,35,1036,2.0,47
4266,35,1089,3.0,68
4272,35,1136,3.5,60
4274,35,1196,4.0,12
4275,35,1197,2.5,52
4276,35,1198,2.5,18
4278,35,1200,4.0,76
4280,35,1206,2.5,86
4283,35,1210,4.0,20
4284,35,1213,4.0,75
4285,35,1214,3.5,45
4287,35,1221,4.0,73
4292,35,1240,4.5,69
4310,35,1527,4.5,94
4311,35,1580,3.0,37
4323,35,1682,1.5,77
4324,35,1704,3.0,53
4338,35,2028,3.5,24
4349,35,2329,2.5,72
4359,35,2571,4.0,4
4362,35,2628,4.0,57
4363,35,2683,2.5,85
4367,35,2716,1.5,87
4368,35,2762,3.0,29
4371,35,2858,4.0,14
4378,35,2959,3.5,10
4420,35,3578,4.0,35
4426,35,3793,3.5,63
4444,35,4226,3.5,41
4462,35,4993,3.0,19
4463,35,4995,3.0,81
4471,35,5349,3.5,83
4474,35,5445,3.5,88
4487,35,5952,3.5,25
4490,35,5989,3.5,97
4501,35,6539,2.0,44
4512,35,6874,4.0,70
4526,35,7153,3.5,26
4528,35,7361,2.5,71
4558,35,8961,3.5,78
4589,35,33794,4.5,92
4698,35,58559,3.5,43
4764,283,50,3.5,13
4765,283,150,4.0,17
4766,283,165,4.0,49
4768,283,296,3.5,2
4769,283,316,4.0,55
4770,283,318,4.5,1
4771,283,356,4.5,0
4773,283,780,4.0,16
4774,283,858,4.5,21
4780,283,1136,4.0,60
4781,283,1198,4.5,18
4786,283,1213,4.0,75
4792,283,1270,4.0,33
4802,283,2028,5.0,24
4811,283,3578,5.0,35
4845,465,110,5.0,7
4846,465,260,5.0,5
4847,465,318,5.0,1
4848,465,589,3.5,8
4849,465,1036,4.0,47
4850,465,1196,5.0,12
4851,465,1198,5.0,18
4852,465,1200,3.0,76
4853,465,1210,5.0,20
4854,465,1240,3.5,69
4855,465,1291,5.0,56
4856,465,2571,5.0,4
4857,465,4993,5.0,19
4858,465,5952,5.0,25
4859,465,7153,5.0,26
4860,465,33794,5.0,92
4861,465,58559,5.0,43
4866,465,79132,5.0,51
4879,378,1,5.0,11
4882,378,10,4.0,66
4887,378,165,4.0,49
4889,378,344,3.0,40
4890,378,377,5.0,34
4891,378,588,5.0,27
4894,378,648,5.0,39
4895,378,733,5.0,84
4896,378,736,4.0,80
4897,378,780,4.0,16
4903,378,1036,5.0,47
4905,378,1073,4.0,90
4907,378,1136,3.0,60
4908,378,1196,4.0,12
4909,378,1197,5.0,52
4910,378,1198,4.0,18
4911,378,1200,3.0,76
4912,378,1214,4.0,45
4914,378,1240,4.0,69
4916,378,1265,2.0,50
4917,378,1270,4.0,33
4929,242,1,3.0,11
4937,242,32,4.0,31
4940,242,50,5.0,13
4950,242,153,3.0,59
4957,242,260,5.0,5
4961,242,296,5.0,2
4963,242,318,5.0,1
4976,242,527,4.0,9
4981,242,592,5.0,23
4982,242,593,5.0,3
4983,242,608,5.0,28
4986,242,648,3.0,39
4992,242,733,4.0,84
4993,242,736,3.0,80
4995,242,780,3.0,16
5006,242,1036,5.0,47
5008,242,1073,5.0,90
5016,242,1196,4.0,12
5017,242,1197,5.0,52
5018,242,1198,5.0,18
5031,164,1,3.0,11
5038,164,32,3.0,31
5039,164,34,3.0,74
5043,164,50,5.0,13
5046,164,110,5.0,7
5047,164,150,3.0,17
5058,164,293,4.0,64
5059,164,296,5.0,2
5064,164,318,4.0,1
5069,164,356,5.0,0
5075,164,457,5.0,22
5083,164,527,5.0,9
5087,164,588,5.0,27
5088,164,589,4.0,8
5089,164,593,5.0,3
5090,164,608,4.0,28
5109,164,1210,5.0,20
5110,164,1213,3.0,75
5127,164,1580,3.0,37
5141,164,1682,4.0,77
5142,164,1704,5.0,53
5144,164,1721,4.0,58
5155,164,2028,5.0,24
5180,164,2571,5.0,4
5184,164,2762,4.0,29
5187,272,10,5.0,66
5189,272,110,0.5,7
5192,272,318,4.0,1
5193,272,356,4.0,0
5195,272,377,4.5,34
5196,272,589,3.5,8
5197,272,780,3.0,16
5198,272,1036,2.5,47
5200,272,1527,4.5,94
5201,272,1580,2.5,37
5202,272,1682,2.5,77
5204,272,1721,0.5,58
5211,272,2571,3.0,4
5213,272,2628,3.5,57
5215,272,2762,3.0,29
5217,272,2959,4.0,10
5224,272,3793,5.0,63
5229,272,4226,4.5,41
5231,272,4306,3.5,36
5240,272,4973,4.0,89
5242,272,5349,5.0,83
5246,272,5952,1.0,25
5251,272,6539,5.0,44
5257,272,6874,5.0,70
5298,334,318,4.0,1
5323,334,1704,3.0,53
5349,334,4995,1.0,81
5382,286,50,5.0,13
5385,286,110,5.0,7
5386,286,150,4.0,17
5388,286,153,3.0,59
5394,286,208,1.0,95
5407,286,296,3.0,2
5410,286,318,5.0,1
5417,286,356,3.0,0
5419,286,364,2.0,32
5420,286,367,2.0,42
5423,286,377,3.0,34
5424,286,380,3.0,30
5431,286,457,5.0,22
5434,286,480,3.0,6
5437,286,500,3.0,48
5440,286,527,5.0,9
5446,286,586,3.0,93
5447,286,588,3.0,27
5448,286,590,4.0,38
5449,286,592,4.0,23
5450,286,593,3.0,3
5451,286,595,4.0,46
5452,286,597,2.0,61
5453,286,648,4.0,39
5454,286,736,2.0,80
5455,245,32,3.0,31
5456,245,47,3.0,15
5457,245,50,5.0,13
5458,245,260,5.0,5
5459,245,296,5.0,2
5460,245,364,4.0,32
5461,245,457,4.0,22
5462,245,588,4.0,27
5463,245,589,4.0,8
5464,245,592,4.0,23
5465,245,593,5.0,3
5468,245,608,5.0,28
5471,245,858,4.0,21
5479,245,1036,4.0,47
5480,245,1073,3.0,90
5481,245,1089,5.0,68
5482,245,1097,4.0,82
5484,245,1136,4.0,60
5485,245,1196,5.0,12
5486,245,1197,5.0,52
5487,245,1198,4.0,18
5488,245,1200,5.0,76
5489,245,1210,5.0,20
5490,245,1213,4.0,75
5491,245,1214,5.0,45
5494,245,1221,5.0,73
5497,245,1270,4.0,33
5501,245,1291,5.0,56
5507,245,1527,2.0,94
5517,245,1968,5.0,98
5532,245,2571,5.0,4
5537,245,2762,5.0,29
5538,245,2858,5.0,14
5553,245,3793,4.0,63
5555,239,1,5.0,11
5561,239,34,5.0,74
5570,239,110,4.0,7
5575,239,150,5.0,17
5577,239,153,3.0,59
5581,239,165,4.0,49
5589,239,208,2.0,95
5596,239,231,1.0,62
5608,239,296,5.0,2
5615,239,316,3.0,55
5617,239,318,5.0,1
5623,239,344,4.0,40
5628,239,364,5.0,32
5629,239,367,4.0,42
5632,239,380,3.0,30
5642,239,457,3.0,22
5650,239,588,4.0,27
5651,239,590,4.0,38
5652,239,592,4.0,23
5653,239,595,3.0,46
5658,120,47,3.5,15
5659,120,50,3.0,13
5663,120,293,4.0,64
5664,120,296,5.0,2
5665,120,356,2.0,0
5667,120,380,0.5,30
5668,120,541,2.0,79
5669,120,593,4.0,3
5670,120,595,4.0,46
5671,120,597,3.0,61
5672,120,608,4.0,28
5678,120,1089,2.0,68
5679,120,1097,3.0,82
5680,120,1200,2.0,76
5681,120,1206,5.0,86
5683,120,1213,2.0,75
5684,120,1214,0.5,45
5690,120,1265,3.0,50
5696,120,1682,3.0,77
5697,120,1704,3.0,53
5698,120,1721,5.0,58
5704,120,2028,2.0,24
5709,120,2329,4.0,72
5710,120,2571,2.0,4
5715,120,2858,4.0,14
5716,120,2959,4.0,10
5722,120,3578,4.0,35
5733,120,4226,4.0,41
5737,120,4306,3.0,36
5743,120,4963,3.0,91
5744,120,4973,4.0,89
5752,120,5952,2.0,25
5753,120,5989,4.0,97
5758,120,6377,4.0,54
5759,120,6539,3.0,44
5764,120,6874,5.0,70
5769,120,7361,4.0,71
5776,120,8961,3.0,78
5829,120,79132,0.5,51
5877,54,10,5.0,66
5883,54,47,4.0,15
5884,54,50,5.0,13
5888,54,110,4.0,7
5893,54,150,5.0,17
5894,54,153,2.0,59
5897,54,165,2.0,49
5900,54,185,4.0,99
5907,54,231,4.0,62
5913,54,260,5.0,5
5917,54,296,5.0,2
5919,54,316,2.0,55
5920,54,318,4.0,1
5922,54,344,2.0,40
5926,54,356,5.0,0
5929,54,364,4.0,32
5933,54,380,3.0,30
5949,54,457,4.0,22
5960,54,527,4.0,9
5967,54,586,2.0,93
5968,54,590,4.0,38
5969,54,592,3.0,23
5970,54,593,5.0,3
5971,54,597,5.0,61
5976,54,648,5.0,39
5978,54,733,2.0,84
5979,54,780,2.0,16
5985,54,858,5.0,21
5993,54,1036,4.0,47
5999,54,1089,5.0,68
6003,54,1097,4.0,82
