,userId,movieId,rating,movie_idx
427,121,2145,3.0,782
428,121,2150,5.0,913
429,121,2174,5.0,163
434,121,2324,1.0,176
437,121,2359,4.0,979
439,121,2395,3.0,374
440,121,2406,4.0,392
442,121,2571,1.0,4
444,121,2599,5.0,378
445,121,2628,1.0,57
446,121,2683,4.0,85
447,121,2692,5.0,231
448,121,2712,2.0,409
449,121,2762,4.0,29
450,121,2763,1.0,462
451,121,2770,2.0,672
452,121,2791,5.0,179
454,121,2858,5.0,14
458,121,2959,2.0,10
460,121,2997,4.0,138
461,121,3033,4.0,337
466,121,3160,4.0,420
467,121,3175,1.0,232
468,121,3176,4.0,453
470,121,3255,4.0,514
474,121,3386,4.0,833
475,121,3408,4.0,254
476,121,3481,2.0,233
477,121,3489,1.0,407
482,121,3809,3.0,729
484,121,3897,4.0,195
485,121,3911,3.0,410
486,121,3967,4.0,690
487,121,3996,4.0,103
488,121,4002,3.0,936
489,121,4014,1.0,476
492,121,4027,3.0,151
495,121,4034,5.0,255
500,121,4226,2.0,41
501,121,4239,5.0,429
502,121,4246,4.0,284
506,121,4308,1.0,385
509,121,4641,1.0,751
513,121,4896,4.0,115
560,79,2,4.0,104
561,79,3,5.0,418
563,79,5,5.0,454
564,79,6,4.0,127
565,79,7,4.0,394
567,79,10,3.0,66
568,79,11,4.0,257
571,79,16,4.0,197
572,79,17,4.0,275
573,79,19,2.0,177
574,79,21,2.0,172
575,79,22,5.0,711
576,79,24,4.0,914
577,79,25,3.0,226
580,79,31,3.0,671
581,79,32,4.0,31
582,79,34,4.0,74
583,79,36,5.0,274
586,79,45,3.0,808
588,79,47,4.0,15
589,79,50,1.0,13
591,79,60,4.0,752
593,79,62,4.0,208
594,79,65,3.0,834
604,79,95,4.0,192
607,79,104,4.0,139
609,79,110,5.0,7
610,79,112,4.0,494
613,79,135,3.0,835
615,79,141,4.0,183
616,79,145,4.0,430
618,79,150,4.0,17
619,79,151,4.0,532
620,79,153,3.0,59
621,79,158,4.0,309
623,79,160,5.0,368
624,79,161,3.0,125
625,79,163,3.0,279
626,79,165,3.0,49
627,79,168,5.0,395
628,79,170,3.0,732
633,79,180,2.0,712
635,79,185,3.0,99
636,79,186,3.0,463
640,79,196,3.0,515
642,79,204,3.0,862
645,79,208,3.0,95
649,79,216,4.0,450
654,79,224,3.0,619
655,79,225,4.0,421
657,79,231,3.0,62
659,79,236,4.0,516
667,79,252,4.0,553
668,79,253,3.0,107
670,79,256,3.0,733
673,79,261,4.0,580
675,79,265,3.0,780
676,79,266,3.0,265
680,79,273,3.0,915
683,79,277,5.0,673
686,79,282,3.0,620
687,79,288,2.0,157
690,79,292,4.0,131
691,79,293,3.0,64
692,79,296,2.0,2
694,79,303,3.0,809
700,79,315,4.0,674
701,79,316,5.0,55
702,79,317,4.0,201
703,79,318,5.0,1
704,79,327,1.0,753
705,79,329,4.0,112
708,79,333,5.0,436
710,79,337,5.0,219
711,79,339,4.0,140
713,79,342,3.0,781
715,79,344,3.0,40
717,79,348,3.0,861
718,79,349,5.0,102
719,79,350,5.0,369
722,79,353,4.0,293
724,79,355,4.0,581
725,79,356,5.0,0
726,79,357,3.0,124
731,79,362,3.0,749
732,79,364,5.0,32
734,79,367,4.0,42
735,79,368,5.0,236
736,79,370,4.0,349
739,79,377,5.0,34
741,79,380,4.0,30
746,79,410,3.0,191
752,79,432,5.0,386
753,79,434,4.0,132
754,79,435,3.0,304
756,79,440,4.0,227
759,79,454,4.0,133
760,79,455,3.0,691
761,79,457,5.0,22
764,79,466,2.0,330
768,79,474,4.0,256
771,79,480,5.0,6
772,79,485,3.0,411
777,79,494,3.0,599
778,79,497,3.0,554
779,79,500,5.0,48
782,79,508,4.0,281
783,79,509,3.0,321
787,79,520,3.0,261
788,79,524,3.0,754
789,79,527,3.0,9
794,79,539,3.0,117
797,79,543,3.0,597
800,79,552,3.0,317
801,79,553,5.0,283
804,79,587,5.0,96
805,79,588,5.0,27
806,79,589,3.0,8
807,79,590,5.0,38
808,79,592,3.0,23
809,79,593,4.0,3
810,79,594,4.0,218
811,79,595,5.0,46
812,79,596,3.0,328
813,79,597,4.0,61
815,79,608,3.0,28
817,79,616,5.0,517
818,79,628,3.0,734
820,79,637,4.0,783
822,79,647,4.0,885
829,79,708,4.0,348
833,79,719,2.0,735
834,79,736,5.0,80
836,79,762,1.0,600
839,79,780,5.0,16
840,79,783,5.0,477
844,79,802,4.0,495
848,79,837,3.0,784
849,79,838,4.0,863
853,79,852,4.0,555
855,79,880,3.0,937
867,79,1042,3.0,574
869,79,1061,4.0,887
871,79,1073,3.0,90
873,79,1084,3.0,731
874,169,1,4.5,11
875,169,50,4.5,13
876,169,58,3.0,689
877,169,150,4.5,17
878,169,165,4.0,49
879,169,260,5.0,5
880,169,356,5.0,0
881,169,380,3.0,30
882,169,466,5.0,330
883,169,480,5.0,6
884,169,587,2.0,96
885,169,588,3.0,27
886,169,589,2.5,8
887,169,592,3.0,23
888,169,593,5.0,3
889,169,595,3.5,46
890,169,648,4.0,39
891,169,750,4.0,143
892,169,780,4.5,16
893,169,920,3.0,509
894,169,924,4.0,108
895,169,1101,4.0,196
896,169,1183,1.5,510
897,169,1196,4.0,12
898,169,1208,4.0,113
899,169,1210,4.0,20
900,169,1219,5.0,194
901,169,1220,4.5,189
902,169,1240,5.0,69
903,169,1246,1.5,184
904,169,1270,5.0,33
905,169,1517,3.5,134
906,169,1584,5.0,198
907,169,1610,4.0,169
908,169,1617,3.0,141
909,169,1682,3.0,77
910,169,1784,0.5,147
911,169,1917,4.0,158
912,169,1923,1.5,118
913,169,1954,4.5,292
914,169,2019,5.0,461
915,169,2324,2.0,176
916,169,2353,3.5,271
917,169,2529,5.0,375
918,169,2628,1.5,57
919,169,2640,3.0,318
920,169,2671,4.5,379
921,169,2683,2.0,85
923,169,2701,1.5,412
924,169,2717,3.5,478
925,169,2762,4.5,29
926,169,2858,4.0,14
927,169,3114,4.5,144
929,169,3408,4.5,254
930,169,3578,1.5,35
931,169,3623,1.0,220
932,169,3793,3.5,63
933,169,3869,5.0,980
934,169,3916,4.0,601
935,169,3977,2.5,242
936,169,3994,3.0,241
937,169,4018,4.0,396
938,169,4223,2.0,621
939,169,4246,2.0,284
940,169,4306,4.0,36
941,169,4310,0.5,556
942,169,4370,4.5,380
943,169,4643,1.0,455
944,169,4700,1.5,938
946,169,4874,3.0,785
947,169,4886,4.0,67
948,169,4896,4.0,115
949,169,4963,4.0,91
950,169,4993,4.5,19
951,169,4995,4.5,81
952,169,5218,3.5,186
953,169,5349,3.5,83
954,169,5378,0.5,159
955,169,5445,4.0,88
956,169,5459,3.0,322
957,169,5464,3.0,456
958,169,5502,1.5,305
959,169,5618,5.0,180
960,169,5816,4.5,129
961,169,5952,4.5,25
962,169,5989,4.0,97
963,169,5991,4.5,457
964,169,6333,4.0,228
965,169,6365,4.0,148
966,169,6534,0.5,786
967,169,6539,4.5,44
968,169,6863,4.5,282
969,169,6934,2.0,211
970,169,7143,4.5,310
971,169,7153,4.0,26
973,169,7445,4.0,736
975,169,8360,3.5,160
976,169,8368,2.5,153
978,169,8528,4.5,642
979,169,8636,4.5,212
980,169,8665,3.5,234
982,169,8783,1.0,981
983,169,8798,4.5,533
989,169,8949,4.0,643
990,169,8957,4.0,787
992,169,8961,4.0,78
994,169,8970,2.5,810
995,169,8972,2.5,675
996,169,8984,4.0,557
998,169,30812,3.5,737
1004,169,32587,3.5,193
1006,169,33493,1.0,214
1007,169,33794,2.0,92
1009,169,34048,3.0,440
1010,169,34319,4.5,836
1014,169,45499,4.0,422
1015,169,45517,4.5,602
1019,169,48516,1.0,114
1022,169,49272,4.5,202
1119,181,296,1.0,2
1120,181,356,3.5,0
1121,181,588,4.0,27
1122,181,597,3.5,61
1123,181,912,4.0,135
1124,181,1028,0.5,248
1125,181,1088,3.0,582
1126,181,1247,3.0,213
1127,181,1307,3.0,187
1128,181,1784,3.5,147
1129,181,1907,4.0,513
1130,181,2571,0.5,4
1131,181,2671,3.5,379
1132,181,2762,0.5,29
1133,181,2858,1.0,14
1134,181,2959,0.5,10
1135,181,3578,4.0,35
1136,181,3882,3.0,755
1137,181,4246,3.5,284
1138,181,4306,4.5,36
1139,181,4447,4.5,294
1140,181,4993,4.0,19
1141,181,4995,4.0,81
1143,181,5377,3.5,535
1144,181,5620,3.0,916
1146,181,5952,4.0,25
1148,181,6155,3.0,888
1150,181,6377,3.5,54
1152,181,6942,4.0,339
1155,181,7153,4.0,26
1158,181,7293,3.5,479
1160,181,7451,3.5,644
1161,181,7458,5.0,464
1162,181,8529,3.5,480
1163,181,8533,5.0,676
1164,181,8636,3.5,212
1165,181,8665,3.5,234
1168,181,8961,2.5,78
1170,181,8970,1.0,810
1171,181,30749,3.5,465
1173,181,31685,4.5,519
1175,181,33679,3.0,340
1176,181,33794,5.0,92
1177,181,40629,3.0,941
1178,181,40819,4.0,645
1180,181,47099,3.0,497
1181,181,49272,5.0,202
1183,181,51662,3.0,209
1186,181,54286,3.5,203
1187,181,56367,3.5,286
1190,181,58559,4.5,43
1196,181,63113,3.5,738
1198,181,64969,0.5,756
1200,181,68954,4.0,119
1202,181,69844,3.0,350
1206,181,72011,2.5,811
1211,181,72998,2.5,145
1212,181,73017,3.0,351
1216,181,79091,5.0,677
1217,181,80549,3.5,942
1219,181,81845,5.0,352
1226,181,88163,4.0,837
1229,181,91529,5.0,224
1230,181,92259,5.0,692
1232,181,95167,4.0,864
1234,181,95510,3.0,865
1236,181,96079,5.0,441
1238,181,97938,1.0,838
1245,181,106696,4.5,889
1246,181,106782,1.0,393
1248,181,109374,0.5,423
1249,181,109487,0.5,240
1254,181,119145,1.0,713
1434,189,1,2.5,11
1435,189,44,1.0,498
1436,189,47,3.5,15
1437,189,158,1.0,309
1438,189,172,1.0,413
1439,189,256,3.0,733
1440,189,260,5.0,5
1441,189,293,3.0,64
1442,189,296,4.0,2
1443,189,318,5.0,1
1444,189,355,1.0,581
1445,189,356,5.0,0
1446,189,364,3.0,32
1447,189,527,5.0,9
1448,189,588,3.0,27
1449,189,589,5.0,8
1450,189,596,2.0,328
1451,189,780,3.5,16
1452,189,849,2.0,534
1453,189,858,4.0,21
1454,189,1196,5.0,12
1455,189,1198,4.0,18
1456,189,1200,5.0,76
1457,189,1210,5.0,20
1458,189,1214,5.0,45
1459,189,1240,4.0,69
1460,189,1265,3.5,50
1461,189,1270,5.0,33
1462,189,1347,3.0,943
1463,189,1527,3.0,94
1464,189,1653,4.5,185
1465,189,1909,2.5,583
1466,189,2001,5.0,482
1467,189,2011,5.0,181
1468,189,2012,4.0,173
1469,189,2028,3.5,24
1470,189,2081,3.0,276
1471,189,2085,1.5,536
1472,189,2150,5.0,913
1473,189,2278,2.5,560
1474,189,2329,4.5,72
1475,189,2571,4.0,4
1476,189,2762,3.0,29
1477,189,2858,4.0,14
1478,189,2916,4.5,174
1479,189,2959,2.5,10
1480,189,3147,5.0,101
1482,189,3499,4.0,537
1483,189,3510,5.0,715
1484,189,3535,3.5,341
1485,189,3555,4.0,791
1486,189,3578,5.0,35
1487,189,3617,1.5,598
1488,189,3753,3.0,267
1489,189,3949,4.0,146
1490,189,3994,3.0,241
1491,189,4018,4.0,396
1492,189,4022,3.5,136
1493,189,4226,1.5,41
1494,189,4306,3.0,36
1495,189,4370,4.0,380
1496,189,4720,5.0,388
1497,189,4886,3.5,67
1498,189,4993,3.5,19
1499,189,4995,5.0,81
1500,189,5445,4.0,88
1501,189,5618,3.0,180
1502,189,5952,3.5,25
1503,189,5971,2.0,693
1504,189,5989,5.0,97
1505,189,6377,3.0,54
1506,189,6502,3.5,354
1507,189,6874,3.0,70
1508,189,7254,3.5,500
1509,189,7438,3.0,105
1510,189,8360,2.5,160
1511,189,8644,3.5,324
1512,189,8961,2.5,78
1513,189,33493,5.0,214
1515,189,48774,3.0,295
1516,189,48780,4.5,170
1517,189,50872,3.0,243
1518,189,56174,3.5,311
1519,189,58559,2.0,43
1520,189,59315,2.0,152
1521,189,60069,3.5,122
1523,189,64614,4.0,501
1524,189,68237,3.0,812
1525,189,68954,3.5,119
1526,189,69757,4.0,584
1527,189,70286,3.5,287
1530,189,72998,3.0,145
1531,189,79132,3.5,51
1532,189,84152,5.0,866
1534,189,85414,3.5,757
1535,189,89745,2.0,262
1536,189,91500,3.0,399
1537,189,91529,2.0,224
1538,189,94864,3.0,944
1539,189,96610,3.0,813
1540,189,97938,4.0,838
1541,189,99114,1.0,246
1544,189,104841,4.5,814
1546,189,109374,2.0,423
1547,189,109487,4.0,240
1548,189,110102,1.5,840
1549,189,111759,4.5,538
1550,189,112556,4.5,694
1551,189,112852,1.5,342
1552,189,115149,2.0,892
1553,189,115713,2.0,910
1555,189,122882,2.0,474
1556,189,122886,5.0,603
1557,189,122904,2.0,400
1560,189,134130,4.0,467
1561,189,134853,4.5,561
1564,189,152081,3.0,815
1567,189,166528,5.0,945
1772,42,1,3.5,11
1773,42,2,3.0,104
1774,42,6,4.0,127
1775,42,16,4.5,197
1776,42,32,4.0,31
1777,42,34,2.5,74
1778,42,36,4.0,274
1779,42,47,4.5,15
1780,42,50,5.0,13
1781,42,70,3.5,383
1782,42,104,2.5,139
1783,42,110,4.5,7
1784,42,111,4.0,123
1785,42,145,3.5,430
1786,42,163,4.0,279
1787,42,165,4.0,49
1788,42,180,4.0,712
1789,42,208,3.0,95
1790,42,223,4.0,120
1791,42,231,2.5,62
1792,42,235,4.5,252
1793,42,260,4.0,5
1794,42,288,4.0,157
1795,42,293,4.5,64
1796,42,296,4.0,2
1797,42,318,5.0,1
1798,42,329,4.0,112
1799,42,337,4.0,219
1800,42,344,2.5,40
1801,42,356,4.5,0
1802,42,364,3.0,32
1803,42,367,2.5,42
1804,42,370,3.0,349
1806,42,377,2.5,34
1807,42,380,2.5,30
1808,42,431,4.0,586
1809,42,435,2.0,304
1810,42,442,3.0,205
1811,42,457,3.5,22
1812,42,466,2.5,330
1813,42,480,3.5,6
1814,42,500,3.5,48
1816,42,508,4.0,281
1817,42,527,4.5,9
1818,42,541,4.0,79
1819,42,555,4.0,289
1820,42,586,3.5,93
1821,42,588,3.5,27
1822,42,589,4.5,8
1823,42,590,4.0,38
1824,42,593,4.5,3
1825,42,595,3.0,46
1826,42,608,4.5,28
1827,42,628,3.5,734
1828,42,648,3.0,39
1829,42,653,3.0,290
1830,42,673,3.0,403
1831,42,745,4.0,468
1832,42,778,4.5,130
1833,42,780,4.0,16
1834,42,784,2.0,398
1835,42,849,3.5,534
1836,42,858,4.0,21
1837,42,904,4.5,190
1838,42,908,4.0,366
1839,42,913,4.0,539
1840,42,919,4.0,156
1841,42,923,5.0,259
1842,42,924,4.0,108
1843,42,1020,3.5,695
1844,42,1036,4.0,47
1845,42,1059,3.5,717
1846,42,1080,4.5,171
1848,42,1089,4.0,68
1850,42,1136,4.5,60
1851,42,1148,4.5,381
1852,42,1193,4.5,65
1853,42,1196,4.0,12
1854,42,1198,4.0,18
1855,42,1201,5.0,244
1856,42,1203,5.0,367
1857,42,1206,4.5,86
1858,42,1207,4.5,355
1859,42,1208,3.5,113
1861,42,1210,4.5,20
1863,42,1213,4.5,75
1864,42,1214,4.0,45
1865,42,1219,4.5,194
1866,42,1221,5.0,73
1867,42,1222,4.5,128
1868,42,1223,4.5,917
1870,42,1234,4.5,296
1871,42,1240,4.0,69
1873,42,1246,4.0,184
1874,42,1247,4.5,213
1875,42,1252,4.0,343
1877,42,1270,4.0,33
1878,42,1275,3.5,460
1879,42,1276,4.0,370
1880,42,1291,4.0,56
1881,42,1356,4.5,166
1882,42,1370,3.5,266
1883,42,1371,4.0,507
1884,42,1374,4.5,312
1885,42,1375,3.5,585
1886,42,1391,3.0,182
1887,42,1466,4.0,419
1888,42,1517,2.5,134
1889,42,1527,3.5,94
1890,42,1544,3.5,277
1891,42,1580,3.5,37
1892,42,1608,3.0,353
1893,42,1617,4.0,141
1894,42,1625,3.5,217
1895,42,1653,3.5,185
1896,42,1676,3.5,206
1897,42,1682,3.0,77
1898,42,1704,4.0,53
1899,42,1721,4.0,58
1900,42,1729,4.0,470
1901,42,1732,4.5,116
1902,42,1784,3.5,147
1903,42,1805,3.5,832
1905,42,1917,3.0,158
1906,42,1918,3.5,790
1908,42,1954,4.0,292
1909,42,1961,4.0,149
1910,42,2000,4.0,230
1911,42,2001,3.5,482
1912,42,2002,3.5,499
1913,42,2011,3.5,181
1914,42,2012,3.0,173
1915,42,2019,4.0,461
1916,42,2028,4.0,24
1917,42,2058,3.5,860
1918,42,2115,4.0,111
1920,42,2194,3.5,288
1921,42,2268,4.0,364
1922,42,2278,3.5,560
1923,42,2291,4.0,207
1924,42,2324,4.5,176
1925,42,2329,4.0,72
1926,42,2409,4.0,982
1928,42,2411,3.0,893
1930,42,2420,4.0,678
1931,42,2421,3.0,890
1933,42,2470,3.0,365
1934,42,2490,3.5,521
1935,42,2542,4.5,272
1936,42,2571,4.5,4
1937,42,2683,2.5,85
1938,42,2692,3.0,231
1939,42,2706,3.5,126
1940,42,2762,4.5,29
1941,42,2918,3.5,110
1942,42,2951,4.5,652
1943,42,2953,3.0,841
1944,42,2959,4.5,10
1945,42,2997,4.0,138
1946,42,3052,4.5,210
1947,42,3081,4.0,313
1948,42,3147,4.0,101
1949,42,3253,3.0,319
1950,42,3257,3.0,816
1951,42,3275,4.5,562
1953,42,3578,4.5,35
1954,42,3681,4.5,792
1955,42,3702,3.5,669
1956,42,3751,3.5,215
1957,42,3785,2.0,442
1958,42,3793,4.0,63
1960,42,3949,4.5,146
1961,42,3994,2.5,241
1963,42,4011,4.5,154
1964,42,4226,4.5,41
1965,42,4239,4.0,429
1966,42,4262,4.0,278
1967,42,4306,4.0,36
1970,42,4643,3.0,455
1972,42,4816,3.0,401
1973,42,4886,4.0,67
1974,42,4896,3.5,115
1975,42,4963,4.0,91
1976,42,4973,4.0,89
1977,42,4993,4.5,19
1978,42,4995,4.5,81
1981,42,5218,4.0,186
1982,42,5266,3.5,696
1983,42,5349,4.0,83
1984,42,5418,4.0,100
1985,42,5445,4.0,88
1986,42,5459,2.5,322
1987,42,5464,4.0,456
1988,42,5481,3.0,285
1989,42,5574,3.5,983
1991,42,5669,3.5,357
1992,42,5679,4.0,483
1993,42,5816,3.5,129
1994,42,5903,3.5,540
1996,42,5952,3.5,25
1997,42,5956,4.0,387
1998,42,5989,4.0,97
1999,42,5995,4.5,502
2000,42,6287,3.0,760
2002,42,6333,4.0,228
2003,42,6365,3.5,148
2004,42,6373,3.5,249
2005,42,6377,4.0,54
2006,42,6378,3.0,345
2008,42,6534,3.0,786
2009,42,6539,4.5,44
2012,42,6787,4.0,946
2013,42,6807,4.5,628
2014,42,6863,3.5,282
2015,42,6870,4.0,425
2016,42,6874,3.5,70
2018,42,6934,3.0,211
2020,42,7147,4.5,263
2021,42,7153,4.5,26
2022,42,7254,4.5,500
2023,42,7293,3.0,479
2027,42,7361,4.0,71
2028,42,7373,3.5,604
2029,42,7438,3.5,105
2033,42,8360,3.5,160
2034,42,8361,3.0,443
2035,42,8368,3.5,153
2036,42,8641,2.5,372
2037,42,8644,3.5,324
2038,42,8665,4.0,234
2039,42,8784,3.5,471
2040,42,8798,4.0,533
2041,42,8917,3.5,817
2042,42,8950,4.0,679
2043,42,8957,3.5,787
2045,42,8961,3.5,78
2046,42,8984,3.0,557
2051,42,27773,3.5,650
2054,42,30793,4.0,325
2055,42,30812,4.0,737
2056,42,31685,2.0,519
2058,42,32587,3.5,193
2059,42,33004,3.0,541
2060,42,33615,3.5,629
2061,42,33794,4.5,92
2062,42,34150,3.5,718
2063,42,34405,3.5,444
2065,42,36529,4.0,741
2067,42,37729,4.0,542
2068,42,37733,4.0,947
2070,42,38038,4.0,868
2071,42,38061,4.0,742
2072,42,40819,4.0,645
2074,42,44191,4.5,137
2075,42,44199,4.5,630
2076,42,44555,4.0,761
2077,42,44665,4.5,680
2078,42,45499,4.0,422
2079,42,45517,3.5,602
2080,42,45722,4.0,245
2081,42,46578,3.5,221
2085,42,48394,4.0,204
2086,42,48516,4.5,114
2087,42,48780,4.5,170
2089,42,50872,3.5,243
2091,42,51540,4.5,681
2092,42,51662,3.5,209
2094,42,53125,3.5,382
2098,42,53972,3.0,818
2099,42,53996,3.0,653
2100,42,54272,3.5,503
2101,42,54286,4.0,203
2103,42,55247,3.5,605
2106,42,55765,4.5,697
2107,42,56757,4.0,869
2110,42,57669,4.0,606
2113,42,58559,4.0,43
2114,42,59315,4.0,152
2115,42,59615,2.5,654
2116,42,59784,4.0,402
2117,42,60040,3.5,743
2118,42,60074,2.5,894
2119,42,60684,3.5,563
2120,42,60756,3.0,909
2124,42,64614,3.5,501
2125,42,64839,3.5,759
2126,42,64957,3.5,698
2131,42,68157,3.5,175
2133,42,68319,4.0,984
2134,42,68358,3.5,344
2135,42,68954,4.0,119
2136,42,69122,3.0,229
2138,42,69757,4.0,584
2140,42,70286,3.5,287
2144,42,72011,3.5,811
2146,42,72998,4.0,145
2147,42,73017,4.5,351
2152,42,74458,4.5,273
2154,42,74789,3.5,920
2158,42,76251,4.5,564
2159,42,77561,4.0,484
2161,42,78499,4.0,389
2162,42,79132,4.5,51
2166,42,79702,4.0,543
2173,42,85414,3.5,757
2175,42,86332,3.5,762
2178,42,87232,4.0,565
2180,42,88129,3.0,819
2181,42,88140,4.0,820
2182,42,89745,4.0,262
2185,42,91500,4.0,399
2186,42,91529,4.0,224
2187,42,91542,4.0,682
2188,42,91658,3.5,577
2193,42,96610,3.0,813
